task_id,photo_id,photo_type,segment_num,segment_type,segment_value
e06dbf41_08c1_4151_97a7_023ca6851470,1006202,ДС,0,Разрушенность,Разлом
e06dbf41_08c1_4151_97a7_023ca6851470,1006202,ДС,1,Порода,Алевролит
e06dbf41_08c1_4151_97a7_023ca6851470,1006202,ДС,2,Разрушенность,Разлом
e06dbf41_08c1_4151_97a7_023ca6851470,1006202,ДС,3,Разрушенность,Разлом
e06dbf41_08c1_4151_97a7_023ca6851470,1006202,ДС,4,Порода,Алевролит
e06dbf41_08c1_4151_97a7_023ca6851470,1006202,ДС,5,Разрушенность,Разлом
e06dbf41_08c1_4151_97a7_023ca6851470,1006202,ДС,6,Разрушенность,Разлом
e06dbf41_08c1_4151_97a7_023ca6851470,1006202,ДС,7,Разрушенность,Разлом
e06dbf41_08c1_4151_97a7_023ca6851470,1006202,ДС,8,Разрушенность,Разлом
e06f7f03_256e_42ce_af01_ce70318a6e2d,1004276,ДС,0,Разрушенность,Разлом
e06f7f03_256e_42ce_af01_ce70318a6e2d,1004276,ДС,1,Порода,Переслаивание пород
e06f7f03_256e_42ce_af01_ce70318a6e2d,1004276,ДС,2,Разрушенность,Разлом
e2693445_b3f1_48fb_8eed_afca14084cb7,1012372,ДС,0,Разрушенность,Разлом
e2693445_b3f1_48fb_8eed_afca14084cb7,1012372,ДС,1,Разрушенность,Разлом
e2693445_b3f1_48fb_8eed_afca14084cb7,1012372,ДС,2,Разрушенность,Разлом
e2693445_b3f1_48fb_8eed_afca14084cb7,1012372,ДС,3,Разрушенность,Разлом
e2693445_b3f1_48fb_8eed_afca14084cb7,1012372,ДС,4,Разрушенность,Разлом
e2693445_b3f1_48fb_8eed_afca14084cb7,1012372,ДС,5,Разрушенность,Разлом
e2693445_b3f1_48fb_8eed_afca14084cb7,1012372,ДС,6,Разрушенность,Разлом
e2693445_b3f1_48fb_8eed_afca14084cb7,1012372,ДС,7,Порода,Переслаивание пород
e2693445_b3f1_48fb_8eed_afca14084cb7,1012372,ДС,8,Разрушенность,Разлом
e2693445_b3f1_48fb_8eed_afca14084cb7,1012372,ДС,9,Разрушенность,Разлом
e2693445_b3f1_48fb_8eed_afca14084cb7,1012372,ДС,10,Разрушенность,Разлом
e2693445_b3f1_48fb_8eed_afca14084cb7,1012372,ДС,11,Разрушенность,Разлом
e2693445_b3f1_48fb_8eed_afca14084cb7,1012372,ДС,12,Разрушенность,Разлом
e2693445_b3f1_48fb_8eed_afca14084cb7,1012372,ДС,13,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,0,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,1,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,2,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,3,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,4,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,5,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,6,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,7,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,8,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,9,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,10,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,11,Порода,Переслаивание пород
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,12,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,13,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,14,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,15,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,16,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,17,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,18,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,19,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,20,Разрушенность,Разлом
e432be8a_61ad_4f90_992f_7dfdf08c2bbc,1003038,ДС,21,Разрушенность,Разлом
e50f04f3_1062_41ca_8c01_bd0e3e46d024,1011972,ДС,0,Разрушенность,Разлом
e50f04f3_1062_41ca_8c01_bd0e3e46d024,1011972,ДС,1,Порода,Переслаивание пород
e50f04f3_1062_41ca_8c01_bd0e3e46d024,1011972,ДС,2,Разрушенность,Разлом
e50f04f3_1062_41ca_8c01_bd0e3e46d024,1011972,ДС,3,Разрушенность,Разлом
e50f04f3_1062_41ca_8c01_bd0e3e46d024,1011972,ДС,4,Разрушенность,Разлом
e50f04f3_1062_41ca_8c01_bd0e3e46d024,1011972,ДС,5,Разрушенность,Разлом
e50f04f3_1062_41ca_8c01_bd0e3e46d024,1011972,ДС,6,Разрушенность,Разлом
e50f04f3_1062_41ca_8c01_bd0e3e46d024,1011972,ДС,7,Порода,Переслаивание пород
e50f04f3_1062_41ca_8c01_bd0e3e46d024,1011972,ДС,8,Разрушенность,Разлом
e50f04f3_1062_41ca_8c01_bd0e3e46d024,1011972,ДС,9,Разрушенность,Разлом
e50f04f3_1062_41ca_8c01_bd0e3e46d024,1011972,ДС,10,Разрушенность,Разлом
e50f04f3_1062_41ca_8c01_bd0e3e46d024,1011972,ДС,11,Разрушенность,Разлом
e9d209b3_3200_46cc_bafa_dc84a49f14b3,1010176,ДС,0,Порода,Песчаник
e9d209b3_3200_46cc_bafa_dc84a49f14b3,1010176,ДС,1,Разрушенность,Разлом
e9d209b3_3200_46cc_bafa_dc84a49f14b3,1010176,ДС,2,Порода,Переслаивание пород
e9d209b3_3200_46cc_bafa_dc84a49f14b3,1010176,ДС,3,Порода,Песчаник
e9d209b3_3200_46cc_bafa_dc84a49f14b3,1010176,ДС,4,Разрушенность,Разлом
e9d209b3_3200_46cc_bafa_dc84a49f14b3,1010176,ДС,5,Порода,Переслаивание пород
e9d209b3_3200_46cc_bafa_dc84a49f14b3,1010176,ДС,6,Разрушенность,Разлом
e9d209b3_3200_46cc_bafa_dc84a49f14b3,1010176,ДС,7,Разрушенность,Разлом
ea9c90bc_dc44_45ad_812c_3f712684559d,1001132,ДС,0,Порода,Переслаивание пород
ee86352e_440a_4728_a06b_4c1a4e41f8ad,1015664,ДС,0,Разрушенность,Разлом
ee86352e_440a_4728_a06b_4c1a4e41f8ad,1015664,ДС,1,Разрушенность,Разлом
ee86352e_440a_4728_a06b_4c1a4e41f8ad,1015664,ДС,2,Разрушенность,Разлом
ee86352e_440a_4728_a06b_4c1a4e41f8ad,1015664,ДС,3,Порода,Переслаивание пород
ee86352e_440a_4728_a06b_4c1a4e41f8ad,1015664,ДС,4,Порода,Алевролит глинистый
ee86352e_440a_4728_a06b_4c1a4e41f8ad,1015664,ДС,5,Разрушенность,Разлом
ee86352e_440a_4728_a06b_4c1a4e41f8ad,1015664,ДС,6,Порода,Алевролит глинистый
f4c6385c_4bd2_4b7e_8c5b_7b79ddbfefb4,1005036,ДС,0,Порода,Алевролит глинистый
f4c6385c_4bd2_4b7e_8c5b_7b79ddbfefb4,1005036,ДС,1,Разрушенность,Разлом
f4c6385c_4bd2_4b7e_8c5b_7b79ddbfefb4,1005036,ДС,2,Порода,Алевролит глинистый
f4c6385c_4bd2_4b7e_8c5b_7b79ddbfefb4,1005036,ДС,3,Разрушенность,Разлом
f4c6385c_4bd2_4b7e_8c5b_7b79ddbfefb4,1005036,ДС,4,Разрушенность,Разлом
f4c6385c_4bd2_4b7e_8c5b_7b79ddbfefb4,1005036,ДС,5,Порода,Карбонатная порода
f4c6385c_4bd2_4b7e_8c5b_7b79ddbfefb4,1005036,ДС,6,Разрушенность,Разлом
f4c6385c_4bd2_4b7e_8c5b_7b79ddbfefb4,1005036,ДС,7,Порода,Алевролит глинистый
f4c6385c_4bd2_4b7e_8c5b_7b79ddbfefb4,1005036,ДС,8,Разрушенность,Разлом
f4c6385c_4bd2_4b7e_8c5b_7b79ddbfefb4,1005036,ДС,9,Разрушенность,Разлом
f5725af3_e478_4b74_80ba_13536cd8465d,1000226,ДС,0,Разрушенность,Разлом
f5725af3_e478_4b74_80ba_13536cd8465d,1000226,ДС,1,Порода,Переслаивание пород
f5725af3_e478_4b74_80ba_13536cd8465d,1000226,ДС,2,Разрушенность,Разлом
f5a7b814_4cf5_4e84_85ed_b79360d4c249,1004246,ДС,0,Порода,Песчаник
f7146016_90d1_4979_a06e_2fb236983935,1001530,ДС,0,Порода,Песчаник
f7146016_90d1_4979_a06e_2fb236983935,1001530,ДС,1,Разрушенность,Разлом
f7146016_90d1_4979_a06e_2fb236983935,1001530,ДС,2,Разрушенность,Разлом
f7146016_90d1_4979_a06e_2fb236983935,1001530,ДС,3,Порода,Переслаивание пород
f7146016_90d1_4979_a06e_2fb236983935,1001530,ДС,4,Разрушенность,Разлом
f7146016_90d1_4979_a06e_2fb236983935,1001530,ДС,5,Разрушенность,Разлом
f7146016_90d1_4979_a06e_2fb236983935,1001530,ДС,6,Разрушенность,Разлом
f7146016_90d1_4979_a06e_2fb236983935,1001530,ДС,7,Порода,Переслаивание пород
f7146016_90d1_4979_a06e_2fb236983935,1001530,ДС,8,Разрушенность,Разлом
f9fc7056_9b73_4a57_ad18_d455fd124369,1016172,ДС,0,Порода,Песчаник
f9fc7056_9b73_4a57_ad18_d455fd124369,1016172,ДС,1,Разрушенность,Разлом
f9fc7056_9b73_4a57_ad18_d455fd124369,1016172,ДС,2,Порода,Переслаивание пород
f9fc7056_9b73_4a57_ad18_d455fd124369,1016172,ДС,3,Разрушенность,Разлом
f9fc7056_9b73_4a57_ad18_d455fd124369,1016172,ДС,4,Порода,Песчаник
fc50cb9f_bdba_49db_8c5e_b09fa8fe78e4,1017380,ДС,0,Разрушенность,Разлом
fc50cb9f_bdba_49db_8c5e_b09fa8fe78e4,1017380,ДС,1,Разрушенность,Разлом
fc50cb9f_bdba_49db_8c5e_b09fa8fe78e4,1017380,ДС,2,Порода,Переслаивание пород
fc50cb9f_bdba_49db_8c5e_b09fa8fe78e4,1017380,ДС,3,Разрушенность,Разлом
fc50cb9f_bdba_49db_8c5e_b09fa8fe78e4,1017380,ДС,4,Разрушенность,Разлом
fc50cb9f_bdba_49db_8c5e_b09fa8fe78e4,1017380,ДС,5,Разрушенность,Разлом
fc50cb9f_bdba_49db_8c5e_b09fa8fe78e4,1017380,ДС,6,Порода,Переслаивание пород
fc50cb9f_bdba_49db_8c5e_b09fa8fe78e4,1017380,ДС,7,Разрушенность,Разлом
fd76924f_1e37_44a9_8689_aba929a668fa,1008068,ДС,0,Порода,Песчаник
40da89cb_cea4_4061_ad9b_184bbc413655,1017080,ДС,0,Порода,Алевролит глинистый
40da89cb_cea4_4061_ad9b_184bbc413655,1017080,ДС,1,Порода,Переслаивание пород
6ecc8ec5_2de1_4ccd_9de1_520458741372,1014302,ДС,0,Разрушенность,Разлом
6ecc8ec5_2de1_4ccd_9de1_520458741372,1014302,ДС,1,Разрушенность,Разлом
6ecc8ec5_2de1_4ccd_9de1_520458741372,1014302,ДС,2,Разрушенность,Разлом
6ecc8ec5_2de1_4ccd_9de1_520458741372,1014302,ДС,3,Порода,Переслаивание пород
6ecc8ec5_2de1_4ccd_9de1_520458741372,1014302,ДС,4,Разрушенность,Разлом
6ecc8ec5_2de1_4ccd_9de1_520458741372,1014302,ДС,5,Разрушенность,Разлом
6ecc8ec5_2de1_4ccd_9de1_520458741372,1014302,ДС,6,Разрушенность,Разлом
6ecc8ec5_2de1_4ccd_9de1_520458741372,1014302,ДС,7,Порода,Песчаник
6ecc8ec5_2de1_4ccd_9de1_520458741372,1014302,ДС,8,Разрушенность,Разлом
7f7f5f40_ce5d_4b0c_8cc7_12870508ac08,1003074,ДС,0,Разрушенность,Разлом
7f7f5f40_ce5d_4b0c_8cc7_12870508ac08,1003074,ДС,1,Порода,Переслаивание пород
7f7f5f40_ce5d_4b0c_8cc7_12870508ac08,1003074,ДС,2,Разрушенность,Разлом
7f7f5f40_ce5d_4b0c_8cc7_12870508ac08,1003074,ДС,3,Разрушенность,Разлом
cae77926_9bce_4b81_aca9_edfc4bac3ac9,1008102,ДС,0,Порода,Переслаивание пород
cae77926_9bce_4b81_aca9_edfc4bac3ac9,1008102,ДС,1,Разрушенность,Разлом
cae77926_9bce_4b81_aca9_edfc4bac3ac9,1008102,ДС,2,Порода,Переслаивание пород
cae77926_9bce_4b81_aca9_edfc4bac3ac9,1008102,ДС,3,Разрушенность,Разлом
02424de5_274f_472f_9e84_39f742d5f55e,1005378,ДС,0,Порода,Аргиллит
02424de5_274f_472f_9e84_39f742d5f55e,1005378,ДС,1,Разрушенность,Разлом
02424de5_274f_472f_9e84_39f742d5f55e,1005378,ДС,2,Разрушенность,Разлом
02424de5_274f_472f_9e84_39f742d5f55e,1005378,ДС,3,Разрушенность,Разлом
02424de5_274f_472f_9e84_39f742d5f55e,1005378,ДС,4,Порода,Переслаивание пород
02424de5_274f_472f_9e84_39f742d5f55e,1005378,ДС,5,Разрушенность,Разлом
d1c54d2b_af84_4a02_8da8_fe45a9e98cbf,1017064,ДС,0,Разрушенность,Разлом
d1c54d2b_af84_4a02_8da8_fe45a9e98cbf,1017064,ДС,1,Порода,Переслаивание пород
d1c54d2b_af84_4a02_8da8_fe45a9e98cbf,1017064,ДС,2,Порода,Уголь
d1c54d2b_af84_4a02_8da8_fe45a9e98cbf,1017064,ДС,3,Порода,Переслаивание пород
d1c54d2b_af84_4a02_8da8_fe45a9e98cbf,1017064,ДС,4,Разрушенность,Разлом
d1c54d2b_af84_4a02_8da8_fe45a9e98cbf,1017064,ДС,5,Порода,Переслаивание пород
d1c54d2b_af84_4a02_8da8_fe45a9e98cbf,1017064,ДС,6,Разрушенность,Разлом
ef41d4d5_7a1a_4ad8_a7ef_0158501fee64,1002710,ДС,0,Разрушенность,Разлом
ef41d4d5_7a1a_4ad8_a7ef_0158501fee64,1002710,ДС,1,Порода,Переслаивание пород
ef41d4d5_7a1a_4ad8_a7ef_0158501fee64,1002710,ДС,2,Разрушенность,Разлом
ef41d4d5_7a1a_4ad8_a7ef_0158501fee64,1002710,ДС,3,Разрушенность,Разлом
ef41d4d5_7a1a_4ad8_a7ef_0158501fee64,1002710,ДС,4,Разрушенность,Разлом
ef41d4d5_7a1a_4ad8_a7ef_0158501fee64,1002710,ДС,5,Порода,Переслаивание пород
ef41d4d5_7a1a_4ad8_a7ef_0158501fee64,1002710,ДС,6,Разрушенность,Разлом
ef41d4d5_7a1a_4ad8_a7ef_0158501fee64,1002710,ДС,7,Разрушенность,Разлом
f599a021_9c08_433c_83b7_67bd3273e43b,1014602,ДС,0,Порода,Алевролит глинистый
f599a021_9c08_433c_83b7_67bd3273e43b,1014602,ДС,1,Разрушенность,Разлом
f599a021_9c08_433c_83b7_67bd3273e43b,1014602,ДС,2,Порода,Переслаивание пород
f599a021_9c08_433c_83b7_67bd3273e43b,1014602,ДС,3,Разрушенность,Разлом
f599a021_9c08_433c_83b7_67bd3273e43b,1014602,ДС,4,Разрушенность,Разлом
f599a021_9c08_433c_83b7_67bd3273e43b,1014602,ДС,5,Порода,Переслаивание пород
f599a021_9c08_433c_83b7_67bd3273e43b,1014602,ДС,6,Разрушенность,Разлом
f599a021_9c08_433c_83b7_67bd3273e43b,1014602,ДС,7,Порода,Переслаивание пород
f599a021_9c08_433c_83b7_67bd3273e43b,1014602,ДС,8,Разрушенность,Разлом
f599a021_9c08_433c_83b7_67bd3273e43b,1014602,ДС,9,Порода,Переслаивание пород
f599a021_9c08_433c_83b7_67bd3273e43b,1014602,ДС,10,Разрушенность,Разлом
f599a021_9c08_433c_83b7_67bd3273e43b,1014602,ДС,11,Разрушенность,Разлом
f599a021_9c08_433c_83b7_67bd3273e43b,1014602,ДС,12,Разрушенность,Разлом
f599a021_9c08_433c_83b7_67bd3273e43b,1014602,ДС,13,Порода,Переслаивание пород
f599a021_9c08_433c_83b7_67bd3273e43b,1014602,ДС,14,Разрушенность,Разлом
f599a021_9c08_433c_83b7_67bd3273e43b,1014602,ДС,15,Порода,Переслаивание пород
f599a021_9c08_433c_83b7_67bd3273e43b,1014602,ДС,16,Разрушенность,Разлом
f636fb26_9c53_404b_bbbc_6bfde0c09da2,1007528,ДС,0,Порода,Алевролит глинистый
f636fb26_9c53_404b_bbbc_6bfde0c09da2,1007528,ДС,1,Разрушенность,Разлом
f636fb26_9c53_404b_bbbc_6bfde0c09da2,1007528,ДС,2,Разрушенность,Разлом
f636fb26_9c53_404b_bbbc_6bfde0c09da2,1007528,ДС,3,Разрушенность,Разлом
f636fb26_9c53_404b_bbbc_6bfde0c09da2,1007528,ДС,4,Разрушенность,Разлом
f636fb26_9c53_404b_bbbc_6bfde0c09da2,1007528,ДС,5,Разрушенность,Разлом
f636fb26_9c53_404b_bbbc_6bfde0c09da2,1007528,ДС,6,Разрушенность,Разлом
f636fb26_9c53_404b_bbbc_6bfde0c09da2,1007528,ДС,7,Порода,Переслаивание пород
f636fb26_9c53_404b_bbbc_6bfde0c09da2,1007528,ДС,8,Разрушенность,Разлом
f636fb26_9c53_404b_bbbc_6bfde0c09da2,1007528,ДС,9,Разрушенность,Разлом
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,0,Порода,Переслаивание пород
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,1,Разрушенность,Разлом
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,2,Разрушенность,Разлом
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,3,Порода,Переслаивание пород
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,4,Разрушенность,Разлом
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,5,Разрушенность,Разлом
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,6,Разрушенность,Разлом
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,7,Разрушенность,Разлом
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,8,Разрушенность,Разлом
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,9,Разрушенность,Разлом
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,10,Разрушенность,Разлом
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,11,Разрушенность,Проба
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,12,Порода,Переслаивание пород
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,13,Разрушенность,Разлом
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,14,Разрушенность,Разлом
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,15,Порода,Переслаивание пород
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,16,Разрушенность,Разлом
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,17,Порода,Переслаивание пород
d115d16f_9f57_4ce4_9aba_041cf3b001c4,1015184,ДС,18,Разрушенность,Разлом
d009a2eb_a9ef_4ba7_8ae7_06b321d7fa5c,1011667,УФ,0,Свечение,Отсутствует
